"SampleID","NPACID","BatchID","MS_Sequ","Hormone","Processed","StdCurve_Range","HN","Saturated","QTcat","MS_Conc","ExtractionSG_DayDiff","SG_Day","CF_SG","MS_Conc_SG","UrineVolume","CF_Urine","MS_Conc_SG_U","Conc","ConcType"
34538,4147,48,45,"Col","Yes","Low",NA,NA,"Q",4.11948,62,1.00643333333333,0.713676395306164,2.93997563693584,100,1,2.93997563693584,2.93997563693584,"C"
34594,4148,48,46,"Col","Yes","Low",NA,NA,"Q",7.06714,62,1.0025,1.83652725725456,12.978995240834,100,1,12.978995240834,12.978995240834,"C"
34630,4149,48,47,"Col","Yes","Low",NA,NA,"Q",12.70715,62,1.0099,0.463769509407705,5.89318872147012,100,1,5.89318872147012,5.89318872147012,"C"
32715,4150,48,48,"Col","Yes","Low",NA,NA,"Q",4.24462,62,1.00465,0.9873802458358,4.19105393907955,100,1,4.19105393907955,4.19105393907955,"C"
32740,4151,48,49,"Col","Yes","Low",NA,NA,"Q",16.07059,62,1.00615,0.746555795631932,11.9975921037246,100,1,11.9975921037246,11.9975921037246,"C"
32767,4152,48,51,"Col","Yes","Low",NA,NA,"Q",2.71596,62,1.004,1.14782953578407,3.11745910600811,100,1,3.11745910600811,3.11745910600811,"C"
32788,4153,48,52,"Col","Yes","Low",NA,NA,"Q",1.55835,62,1.0018,2.55073230174235,3.97493368242019,100,1,3.97493368242019,3.97493368242019,"C"
32809,4154,48,53,"Col","Yes","Low",NA,NA,"Q",7.6778,62,1.00335,1.37054272929434,10.5227529669761,100,1,10.5227529669761,10.5227529669761,"C"
32862,4155,48,54,"Col","Yes","Low",NA,NA,"Q",2.89854,62,1.00805,0.570350079892715,1.65318252057223,100,1,1.65318252057223,1.65318252057223,"C"
33076,4156,48,55,"Col","Yes","Low",NA,NA,"Q",4.56593,62,1.0031,1.48107036875359,6.76246362880309,100,1,6.76246362880309,6.76246362880309,"C"
33280,4157,48,56,"Col","Yes","Low",NA,NA,"Q",1.1179,62,1.0074,0.620448397721114,0.693599263812434,100,1,0.693599263812434,0.693599263812434,"C"
33491,4158,48,57,"Col","Yes","Low",NA,NA,"Q",3.48113,62,1.00384,1.19565576644172,4.16223315823327,100,1,4.16223315823327,4.16223315823327,"C"
33714,4159,48,58,"Col","Yes","Low",NA,NA,"Q",1.14455,62,1.0044,1.04348139616735,1.19431663198334,100,1,1.19431663198334,1.19431663198334,"C"
33894,4160,48,59,"Col","Yes","Low",NA,NA,"Q",3.8364,62,1.004,1.14782953578407,4.40353323108201,100,1,4.40353323108201,4.40353323108201,"C"
34085,4161,48,60,"Col","Yes","Low",NA,NA,"Q",3.70552,62,1.0018,2.55073230174235,9.45178955875231,100,1,9.45178955875231,9.45178955875231,"C"
34300,4162,48,61,"Col","Yes","Low",NA,NA,"Q",3.10779,62,1.00205,2.23966738689563,6.96041590832039,100,1,6.96041590832039,6.96041590832039,"C"
34383,4163,48,62,"Col","Yes","Low",NA,NA,"Q",4.8994,62,1.0059,0.77818951578581,3.812661713641,100,1,3.812661713641,3.812661713641,"C"
34593,4164,48,64,"Col","Yes","Low",NA,NA,"Q",4.79828,62,1.0085,0.540155075663096,2.59181529645272,100,1,2.59181529645272,2.59181529645272,"C"
34623,4165,48,65,"Col","Yes","Low",NA,NA,"Q",6.35835,62,1.0029,1.58321315280567,10.0666233501419,100,1,10.0666233501419,10.0666233501419,"C"
34712,4166,48,66,"Col","Yes","Low",NA,NA,"Q",9.88632,62,1.0061,0.75267510543218,7.44118694833627,100,1,7.44118694833627,7.44118694833627,"C"
34786,4167,48,67,"Col","Yes","Low",NA,NA,"Q",0.61907,62,1.0042,1.09317098646103,0.676749362588428,100,1,0.676749362588428,0.676749362588428,"C"
34981,4168,48,68,"Col","Yes","Low",NA,NA,"Q",16.87318,62,1.0134,0.342635682323602,5.78135354226895,100,1,5.78135354226895,5.78135354226895,"C"
35238,4169,48,69,"Col","Yes","Low",NA,NA,"Q",6.86582,62,1.00495,0.927539018815411,6.36831594616322,100,1,6.36831594616322,6.36831594616322,"C"
35442,4170,48,70,"Col","Yes","Low",NA,NA,"Q",8.36054,62,1.0089,0.515878443049014,4.313022358249,100,1,4.313022358249,4.313022358249,"C"
36466,4171,48,71,"Col","Yes","Low",NA,NA,"Q",19.30201,62,1.00205,2.23966738689563,43.2300822985334,100,1,43.2300822985334,43.2300822985334,"C"
36496,4172,48,72,"Col","Yes","Low",NA,NA,"Q",9.41682,62,1.0049,0.937003702680894,8.8235952074795,100,1,8.8235952074795,8.8235952074795,"C"
36523,4173,48,73,"Col","Yes","Low",NA,NA,"Q",3.60125,62,1.0023,1.9962252796245,7.18890628824774,50,2,14.3778125764955,14.3778125764955,"C"
36555,4174,48,74,"Col","Yes","Low",NA,NA,"Q",7.893,62,1.0023,1.9962252796245,15.7562061320762,50,2,31.5124122641524,31.5124122641524,"C"
36588,4175,48,75,"Col","Yes","Low",42.9035752979415,NA,"Q",0.68205,62,1.0023,1.9962252796245,1.36152545196789,50,2,2.72305090393578,2.72305090393578,"C"
36618,4176,48,77,"Col","Yes","Low",NA,NA,"Q",1.86027,62,1.0023,1.9962252796245,3.71351800092707,50,2,7.42703600185414,7.42703600185414,"C"
36650,4177,48,78,"Col","Yes","Low",NA,NA,"Q",6.04002,62,1.0044,1.04348139616735,6.30264850247871,50,2,12.6052970049574,12.6052970049574,"C"
38912,4178,48,79,"Col","Yes","Low",NA,NA,"Q",8.40518,62,1.0023,1.9962252796245,16.7786327957943,50,2,33.5572655915885,33.5572655915885,"C"
39048,4179,48,80,"Col","Yes","Low",NA,NA,"Q",78.31591,62,1.0222,0.206816132573707,16.1969936251905,100,1,16.1969936251905,16.1969936251905,"C"
36474,4181,48,82,"Col","Yes","Low",NA,NA,"Q",15.7697,62,1.0053,0.866286442101174,13.6610773060029,100,1,13.6610773060029,13.6610773060029,"C"
36505,4182,48,83,"Col","Yes","Low",NA,NA,"Q",8.09968,62,1.00465,0.9873802458358,7.99746402959131,100,1,7.99746402959131,7.99746402959131,"C"
36532,4183,48,84,"Col","Yes","Low",NA,NA,"Q",5.44189,62,1.0025,1.83652725725456,9.99417931598099,100,1,9.99417931598099,9.99417931598099,"C"
36560,4184,48,85,"Col","Yes","Low",NA,NA,"Q",14.64562,62,1.0068,0.675193844578875,9.88863247404126,100,1,9.88863247404126,9.88863247404126,"C"
36596,4185,48,86,"Col","Yes","Low",NA,NA,"Q",25.1509,62,1.00335,1.37054272929434,34.470383130209,100,1,34.470383130209,34.470383130209,"C"
36651,4186,48,87,"Col","Yes","Low",NA,NA,"Q",4.67666,62,1.0042,1.09317098646103,5.11238902554283,100,1,5.11238902554283,5.11238902554283,"C"
36846,4187,48,88,"Col","Yes","Low",NA,NA,"Q",32.53149,62,1.0122,0.37633755271609,12.2428213328079,100,1,12.2428213328079,12.2428213328079,"C"
37054,4188,48,90,"Col","Yes","Low",NA,NA,"Q",1.674,62,1.00465,0.9873802458358,1.65287453152913,100,1,1.65287453152913,1.65287453152913,"C"
37246,4189,48,91,"Col","Yes","Low",NA,NA,"Q",21.36149,62,1.0042,1.09317098646103,23.3517610955774,100,1,23.3517610955774,23.3517610955774,"C"
37516,4190,48,92,"Col","Yes","Low",NA,NA,"Q",58.58043,62,1.00335,1.37054272929434,80.286982415436,100,1,80.286982415436,80.286982415436,"C"
37651,4191,48,93,"Col","Yes","Low",NA,NA,"Q",12.04719,62,1.0042,1.09317098646103,13.1696385763834,100,1,13.1696385763834,13.1696385763834,"C"
37809,4192,48,94,"Col","Yes","Low",NA,NA,"Q",13.17301,62,1.0031,1.48107036875359,19.5101547782948,100,1,19.5101547782948,19.5101547782948,"C"
37999,4193,48,95,"Col","Yes","Low",NA,NA,"Q",7.59089,62,1.0038,1.20824161661481,9.17162920514516,100,1,9.17162920514516,9.17162920514516,"C"
38545,4194,48,96,"Col","Yes","Low",NA,NA,"Q",5.19425,62,1.00726666666667,0.631832771991244,3.28189737591552,100,1,3.28189737591552,3.28189737591552,"C"
38717,4195,48,97,"Col","Yes","Low",NA,NA,"Q",15.91801,62,1.0036,1.27536615087118,20.3012911432289,100,1,20.3012911432289,20.3012911432289,"C"
38831,4196,48,98,"Col","Yes","Low",NA,NA,"Q",8.44689,62,1.0016,2.8695738394601,24.2389745687971,100,1,24.2389745687971,24.2389745687971,"C"
39040,4197,48,99,"Col","Yes","Low",NA,NA,"Q",14.23365,62,1.0025,1.83652725725456,26.1404861952213,100,1,26.1404861952213,26.1404861952213,"C"
39112,4198,48,100,"Col","Yes","Low",NA,NA,"Q",7.95844,62,1.0059,0.77818951578581,6.19317457001042,100,1,6.19317457001042,6.19317457001042,"C"
39128,4199,48,101,"Col","Yes","Low",NA,NA,"Q",15.69677,62,1.0031,1.48107036875359,23.2480209321403,100,1,23.2480209321403,23.2480209321403,"C"
39219,4200,48,103,"Col","Yes","Low",NA,NA,"Q",7.81908,62,1.0068,0.675193844578875,5.27939468626979,100,1,5.27939468626979,5.27939468626979,"C"
39317,4201,48,104,"Col","Yes","Low",NA,NA,"Q",26.48089,62,1.004,1.14782953578407,30.3955476758491,100,1,30.3955476758491,30.3955476758491,"C"
39370,4202,48,105,"Col","Yes","Low",NA,NA,"Q",3.23556,62,1.0042,1.09317098646103,3.53702031695384,100,1,3.53702031695384,3.53702031695384,"C"
39543,4203,48,106,"Col","Yes","Low",NA,NA,"Q",8.1976,62,1.0031,1.48107036875359,12.1412224548945,100,1,12.1412224548945,12.1412224548945,"C"
39694,4204,48,107,"Col","Yes","Low",NA,NA,"Q",3.61784,62,1.00115,3.992450559249,14.4440473312734,100,1,14.4440473312734,14.4440473312734,"C"
31446,4205,48,108,"Col","Yes","Low",NA,NA,"Q",1.14985,62,1.0016,2.8695738394601,3.2995794793032,50,2,6.59915895860639,6.59915895860639,"C"
31470,4206,48,109,"Col","Yes","Low",NA,NA,"Q",2.13547,62,1.0025,1.83652725725456,3.92184886204939,50,2,7.84369772409877,7.84369772409877,"C"
31488,4207,48,110,"Col","Yes","Low",NA,NA,"Q",2.0602,62,1.0059,0.77818951578581,1.60322604042193,50,2,3.20645208084385,3.20645208084385,"C"
33766,4208,48,111,"Col","Yes","Low",NA,NA,"Q",10.80852,62,1.0027,1.70048820116164,18.3797607320196,100,1,18.3797607320196,18.3797607320196,"C"
33797,4209,48,112,"Col","Yes","Low",NA,NA,"Q",9.89728,62,1.0018,2.55073230174235,25.2453117953885,100,1,25.2453117953885,25.2453117953885,"C"
33821,4210,48,113,"Col","Yes","Low",NA,NA,"Q",7.23527,62,1.0014,3.27951295938291,23.7281617296344,100,1,23.7281617296344,23.7281617296344,"C"
33850,4211,48,114,"Col","Yes","Low",NA,NA,"Q",1.75463,62,1.00335,1.37054272929434,2.40479538910173,100,1,2.40479538910173,2.40479538910173,"C"
0,4116,48,12,"P4","Yes","Low",7.9560938682816,NA,"D",0.09914,NA,NA,NA,NA,100,1,NA,0,"C"
1,4117,48,13,"P4","Yes","Low",3.69044879171461,NA,"D",0.02214,NA,NA,NA,NA,100,1,NA,0,"C"
33489,4118,48,14,"P4","Yes","Low",27.7639870154669,NA,"Q",0.01082,62,1.0029,1.58321315280567,0.0171303663133574,100,1,0.0171303663133574,0.0171303663133574,"C"
33715,4119,48,15,"P4","Yes","Low",NA,NA,"ND",0,62,1.0061,0.75267510543218,0,100,1,0,0,"C"
33905,4120,48,16,"P4","Yes","Low",3.28001437814522,NA,"D",0.01601,62,1.0031,1.48107036875359,0.023711936603745,100,1,0.023711936603745,0,"C"
34054,4121,48,17,"P4","Yes","Low",6.16672668347137,NA,"D",0.02993,62,1.00335,1.37054272929434,0.0410203438877796,100,1,0.0410203438877796,0,"C"
34341,4122,48,18,"P4","Yes","Low",NA,NA,"ND",0,62,1.0038,1.20824161661481,0,100,1,0,0,"C"
34550,4123,48,19,"P4","Yes","Low",NA,NA,"ND",0,62,1.0023,1.9962252796245,0,100,1,0,0,"C"
34751,4124,48,20,"P4","Yes","Low",4.83753194596568,NA,"D",0.02362,62,1.0031,1.48107036875359,0.0349828821099599,100,1,0.0349828821099599,0,"C"
34925,4125,48,21,"P4","Yes","Low",2.27464332036316,NA,"ND",0.01137,62,1.0078,0.588630531171317,0.00669272913941788,100,1,0.00669272913941788,0,"C"
35109,4126,48,22,"P4","Yes","Low",3.29956584659913,NA,"D",0.01168,62,1.0018,2.55073230174235,0.0297925532843507,100,1,0.0297925532843507,0,"C"
35265,4127,48,23,"P4","Yes","Low",2.31545616465466,NA,"ND",0.00883,62,1.0018,2.55073230174235,0.022522966224385,100,1,0.022522966224385,0,"C"
35858,4128,48,25,"P4","Yes","Low",24.2768216770414,NA,"Q",0.01062,62,1.0023,1.9962252796245,0.0211999124696122,100,1,0.0211999124696122,0.0211999124696122,"C"
35988,4129,48,26,"P4","Yes","Low",NA,NA,"Q",0.31247,62,1.0029,1.58321315280567,0.494706613857188,100,1,0.494706613857188,0.494706613857188,"C"
36029,4130,48,27,"P4","Yes","Low",NA,NA,"Q",0.15305,62,1.00205,2.23966738689563,0.342781093564377,100,1,0.342781093564377,0.342781093564377,"C"
36156,4131,48,28,"P4","Yes","Low",NA,NA,"Q",0.29691,62,1.00205,2.23966738689563,0.664979643843183,100,1,0.664979643843183,0.664979643843183,"C"
36261,4132,48,29,"P4","Yes","Low",8.75427037579307,NA,"Q",0.0592,62,1.0031,1.48107036875359,0.0876793658302127,100,1,0.0876793658302127,0.0876793658302127,"C"
36361,4133,48,30,"P4","Yes","Low",17.2694394213382,NA,"Q",0.08172,62,1.0023,1.9962252796245,0.163131529850914,100,1,0.163131529850914,0.163131529850914,"C"
36462,4134,48,31,"P4","Yes","Low",NA,NA,"Q",0.93193,62,1.0066,0.695654264111566,0.648301078353491,50,2,1.29660215670698,1.29660215670698,"C"
32716,4135,48,32,"P4","Yes","Low",NA,NA,"Q",0.37206,62,1.0049,0.937003702680894,0.348621597619453,100,1,0.348621597619453,0.348621597619453,"C"
32741,4136,48,33,"P4","Yes","Low",NA,NA,"Q",0.59934,62,1.0038,1.20824161661481,0.724147530501917,100,1,0.724147530501917,0.724147530501917,"C"
32765,4137,48,34,"P4","Yes","Low",NA,NA,"Q",0.57906,62,1.0029,1.58321315280567,0.916775408263652,100,1,0.916775408263652,0.916775408263652,"C"
32789,4138,48,35,"P4","Yes","Low",NA,NA,"Q",0.54134,62,1.0027,1.70048820116164,0.920542282816841,100,1,0.920542282816841,0.920542282816841,"C"
32810,4139,48,36,"P4","Yes","Low",NA,NA,"Q",0.45966,62,1.0036,1.27536615087118,0.586234804909444,100,1,0.586234804909444,0.586234804909444,"C"
32863,4140,48,38,"P4","Yes","Low",NA,NA,"Q",1.11987,62,1.0061,0.75267510543218,0.842898270320335,100,1,0.842898270320335,0.842898270320335,"C"
32981,4141,48,39,"P4","Yes","Low",NA,NA,"Q",0.16085,62,1.00205,2.23966738689563,0.360250499182163,100,1,0.360250499182163,0.360250499182163,"C"
33077,4142,48,40,"P4","Yes","Low",9.6587831738581,NA,"Q",0.05797,62,1.0016,2.8695738394601,0.166349195473502,100,1,0.166349195473502,0.166349195473502,"C"
33182,4143,48,41,"P4","Yes","Low",NA,NA,"Q",0.16927,62,1.00205,2.23966738689563,0.379108498579824,50,2,0.758216997159648,0.758216997159648,"C"
33281,4144,48,42,"P4","Yes","Low",NA,NA,"Q",0.3841,62,1.0044,1.04348139616735,0.400801204267879,50,2,0.801602408535757,0.801602408535757,"C"
34385,4145,48,43,"P4","Yes","Low",NA,NA,"Q",0.21976,62,1.0042,1.09317098646103,0.240235255984675,50,2,0.48047051196935,0.48047051196935,"C"
34459,4146,48,44,"P4","Yes","Low",10.3025974025974,NA,"Q",0.07572,62,1.0036,1.27536615087118,0.0965707249439654,100,1,0.0965707249439654,0.0965707249439654,"C"
34538,4147,48,45,"P4","Yes","Low",7.69317329332333,NA,"D",0.05669,62,1.00643333333333,0.713676395306164,0.0404583148499064,100,1,0.0404583148499064,0,"C"
34594,4148,48,46,"P4","Yes","Low",3.72491509725224,NA,"D",0.0158,62,1.0025,1.83652725725456,0.029017130664622,100,1,0.029017130664622,0,"C"
34630,4149,48,47,"P4","Yes","Low",5.11982378854626,NA,"D",0.04647,62,1.0099,0.463769509407705,0.0215513691021761,100,1,0.0215513691021761,0,"C"
32715,4150,48,48,"P4","Yes","Low",3.21801678369584,NA,"D",0.01697,62,1.00465,0.9873802458358,0.0167558427718335,100,1,0.0167558427718335,0,"C"
32740,4151,48,49,"P4","Yes","Low",8.26326059960972,NA,"Q",0.05035,62,1.00615,0.746555795631932,0.0375890843100678,100,1,0.0375890843100678,0.0375890843100678,"C"
32767,4152,48,51,"P4","Yes","Low",3.75231738969225,NA,"D",0.01997,62,1.004,1.14782953578407,0.0229221558296079,100,1,0.0229221558296079,0,"C"
32788,4153,48,52,"P4","Yes","Low",3.70911214953271,NA,"D",0.01569,62,1.0018,2.55073230174235,0.0400209898143375,100,1,0.0400209898143375,0,"C"
32809,4154,48,53,"P4","Yes","Low",4.49029522100799,NA,"D",0.0232,62,1.00335,1.37054272929434,0.0317965913196287,100,1,0.0317965913196287,0,"C"
32862,4155,48,54,"P4","Yes","Low",5.42486534022205,NA,"D",0.03462,62,1.00805,0.570350079892715,0.0197455197658858,100,1,0.0197455197658858,0,"C"
33076,4156,48,55,"P4","Yes","Low",3.35857629685725,NA,"D",0.01492,62,1.0031,1.48107036875359,0.0220975699018036,100,1,0.0220975699018036,0,"C"
33280,4157,48,56,"P4","Yes","Low",3.24496877168633,NA,"D",0.02339,62,1.0074,0.620448397721114,0.0145122880226969,100,1,0.0145122880226969,0,"C"
33491,4158,48,57,"P4","Yes","Low",7.60865475070555,NA,"D",0.03959,62,1.00384,1.19565576644172,0.0473360117934278,100,1,0.0473360117934278,0,"C"
33714,4159,48,58,"P4","Yes","Low",2.42957262608218,NA,"ND",0.01125,62,1.0044,1.04348139616735,0.0117391657068827,100,1,0.0117391657068827,0,"C"
33894,4160,48,59,"P4","Yes","Low",3.79650635208711,NA,"D",0.02321,62,1.004,1.14782953578407,0.0266411235255483,100,1,0.0266411235255483,0,"C"
34085,4161,48,60,"P4","Yes","Low",NA,NA,"ND",0,62,1.0018,2.55073230174235,0,100,1,0,0,"C"
34300,4162,48,61,"P4","Yes","Low",2.60363790186125,NA,"ND",0.00981,62,1.00205,2.23966738689563,0.0219711370654462,100,1,0.0219711370654462,0,"C"
34383,4163,48,62,"P4","Yes","Low",3.74586300270785,NA,"D",0.02743,62,1.0059,0.77818951578581,0.0213457384180048,100,1,0.0213457384180048,0,"C"
34593,4164,48,64,"P4","Yes","Low",7.86915265523556,NA,"D",0.04414,62,1.0085,0.540155075663096,0.0238424450397691,100,1,0.0238424450397691,0,"C"
34623,4165,48,65,"P4","Yes","Low",4.88255334409181,NA,"D",0.02312,62,1.0029,1.58321315280567,0.0366038880928671,100,1,0.0366038880928671,0,"C"
34712,4166,48,66,"P4","Yes","Low",12.2359625668449,NA,"Q",0.08539,62,1.0061,0.75267510543218,0.0642709272528538,100,1,0.0642709272528538,0.0642709272528538,"C"
34786,4167,48,67,"P4","Yes","Low",NA,NA,"Q",0.09213,62,1.0042,1.09317098646103,0.100713842982654,100,1,0.100713842982654,0.100713842982654,"C"
34981,4168,48,68,"P4","Yes","Low",NA,NA,"Q",0.55017,62,1.0134,0.342635682323602,0.188507873343976,100,1,0.188507873343976,0.188507873343976,"C"
35238,4169,48,69,"P4","Yes","Low",NA,NA,"Q",0.54551,62,1.00495,0.927539018815411,0.505981810153995,100,1,0.505981810153995,0.505981810153995,"C"
35442,4170,48,70,"P4","Yes","Low",NA,NA,"Q",0.6822,62,1.0089,0.515878443049014,0.351932273848037,100,1,0.351932273848037,0.351932273848037,"C"
36466,4171,48,71,"P4","Yes","Low",12.8556858745538,NA,"Q",0.08402,62,1.00205,2.23966738689563,0.188176853846971,100,1,0.188176853846971,0.188176853846971,"C"
36496,4172,48,72,"P4","Yes","Low",11.3635740715362,NA,"Q",0.08668,62,1.0049,0.937003702680894,0.0812194809483799,100,1,0.0812194809483799,0.0812194809483799,"C"
36523,4173,48,73,"P4","Yes","Low",6.78720860729229,NA,"D",0.04306,62,1.0023,1.9962252796245,0.085957460540631,50,2,0.171914921081262,0,"C"
36555,4174,48,74,"P4","Yes","Low",10.5438653285853,NA,"Q",0.06464,62,1.0023,1.9962252796245,0.129036002074928,50,2,0.258072004149856,0.258072004149856,"C"
36588,4175,48,75,"P4","Yes","Low",NA,NA,"Q",0.16345,62,1.0023,1.9962252796245,0.326283021954625,50,2,0.65256604390925,0.65256604390925,"C"
36618,4176,48,77,"P4","Yes","Low",NA,NA,"Q",0.18875,62,1.0023,1.9962252796245,0.376787521529125,50,2,0.753575043058249,0.753575043058249,"C"
36650,4177,48,78,"P4","Yes","Low",NA,NA,"Q",0.26836,62,1.0044,1.04348139616735,0.28002866747547,50,2,0.560057334950939,0.560057334950939,"C"
38912,4178,48,79,"P4","Yes","Low",NA,NA,"Q",0.29538,62,1.0023,1.9962252796245,0.589645023095485,50,2,1.17929004619097,1.17929004619097,"C"
39048,4179,48,80,"P4","Yes","Low",NA,NA,"Q",0.40302,62,1.0222,0.206816132573707,0.0833510377498553,100,1,0.0833510377498553,0.0833510377498553,"C"
39108,4180,48,81,"P4","Yes","Low",NA,NA,"Q",0.68429,62,1.0148,0.310224198860562,0.212283317038294,100,1,0.212283317038294,0.212283317038294,"C"
36474,4181,48,82,"P4","Yes","Low",5.38904494382022,NA,"D",0.04805,62,1.0053,0.866286442101174,0.0416250635429614,100,1,0.0416250635429614,0,"C"
36505,4182,48,83,"P4","Yes","Low",3.97200772200772,NA,"D",0.02732,62,1.00465,0.9873802458358,0.026975228316234,100,1,0.026975228316234,0,"C"
36532,4183,48,84,"P4","Yes","Low",2.93761220825853,NA,"ND",0.01348,62,1.0025,1.83652725725456,0.0247563874277914,100,1,0.0247563874277914,0,"C"
36560,4184,48,85,"P4","Yes","Low",6.19994359842076,NA,"D",0.03795,62,1.0068,0.675193844578875,0.0256236064017683,100,1,0.0256236064017683,0,"C"
36596,4185,48,86,"P4","Yes","Low",5.8566589409877,NA,"D",0.0306,62,1.00335,1.37054272929434,0.0419386075164068,100,1,0.0419386075164068,0,"C"
36651,4186,48,87,"P4","Yes","Low",2.97092671108419,NA,"ND",0.01749,62,1.0042,1.09317098646103,0.0191195605532034,100,1,0.0191195605532034,0,"C"
36846,4187,48,88,"P4","Yes","Low",8.95272958777654,NA,"Q",0.05197,62,1.0122,0.37633755271609,0.0195582626146552,100,1,0.0195582626146552,0.0195582626146552,"C"
37054,4188,48,90,"P4","Yes","Low",4.64309688968449,NA,"D",0.01978,62,1.00465,0.9873802458358,0.0195303812626321,100,1,0.0195303812626321,0,"C"
37246,4189,48,91,"P4","Yes","Low",5.40462946348466,NA,"D",0.02661,62,1.0042,1.09317098646103,0.0290892799497279,100,1,0.0290892799497279,0,"C"
37516,4190,48,92,"P4","Yes","Low",6.52409957627119,NA,"D",0.04153,62,1.00335,1.37054272929434,0.0569186395475939,100,1,0.0569186395475939,0,"C"
37651,4191,48,93,"P4","Yes","Low",6.25782986461912,NA,"D",0.02527,62,1.0042,1.09317098646103,0.0276244308278701,100,1,0.0276244308278701,0,"C"
37809,4192,48,94,"P4","Yes","Low",5.04443654461429,NA,"D",0.02598,62,1.0031,1.48107036875359,0.0384782081802184,100,1,0.0384782081802184,0,"C"
37999,4193,48,95,"P4","Yes","Low",2.93743793445879,NA,"ND",0.01394,62,1.0038,1.20824161661481,0.0168428881356104,100,1,0.0168428881356104,0,"C"
38545,4194,48,96,"P4","Yes","Low",3.56786703601108,NA,"D",0.01691,62,1.00726666666667,0.631832771991244,0.0106842921743719,100,1,0.0106842921743719,0,"C"
38717,4195,48,97,"P4","Yes","Low",5.12471655328798,NA,"D",0.02455,62,1.0036,1.27536615087118,0.0313102390038873,100,1,0.0313102390038873,0,"C"
38831,4196,48,98,"P4","Yes","Low",3.79341534008683,NA,"D",0.02008,62,1.0016,2.8695738394601,0.0576210426963588,100,1,0.0576210426963588,0,"C"
39040,4197,48,99,"P4","Yes","Low",9.80886850152905,NA,"Q",0.05603,62,1.0025,1.83652725725456,0.102900622223973,100,1,0.102900622223973,0.102900622223973,"C"
39112,4198,48,100,"P4","Yes","Low",7.98881813946265,NA,"D",0.04751,62,1.0059,0.77818951578581,0.0369717838949838,100,1,0.0369717838949838,0,"C"
39128,4199,48,101,"P4","Yes","Low",7.55841517101253,NA,"D",0.04133,62,1.0031,1.48107036875359,0.061212638340586,100,1,0.061212638340586,0,"C"
39219,4200,48,103,"P4","Yes","Low",4.91169198163193,NA,"D",0.02773,62,1.0068,0.675193844578875,0.0187231253101722,100,1,0.0187231253101722,0,"C"
39317,4201,48,104,"P4","Yes","Low",3.51916058394161,NA,"D",0.02016,62,1.004,1.14782953578407,0.0231402434414069,100,1,0.0231402434414069,0,"C"
39370,4202,48,105,"P4","Yes","Low",80.2624343914022,NA,"Q",0.03462,62,1.0042,1.09317098646103,0.0378455795512807,100,1,0.0378455795512807,0.0378455795512807,"C"
39543,4203,48,106,"P4","Yes","Low",7.63387026556378,NA,"D",0.03221,62,1.0031,1.48107036875359,0.0477052765775532,100,1,0.0477052765775532,0,"C"
39694,4204,48,107,"P4","Yes","Low",3.97681363077464,NA,"D",0.02076,62,1.00115,3.992450559249,0.0828832736100093,100,1,0.0828832736100093,0,"C"
31446,4205,48,108,"P4","Yes","Low",NA,NA,"ND",0,62,1.0016,2.8695738394601,0,50,2,0,0,"C"
31470,4206,48,109,"P4","Yes","Low",2.83036122542295,NA,"ND",0.01648,62,1.0025,1.83652725725456,0.0302659691995551,50,2,0.0605319383991102,0,"C"
31488,4207,48,110,"P4","Yes","Low",3.94448788115715,NA,"D",0.02583,62,1.0059,0.77818951578581,0.0201006351927475,50,2,0.0402012703854949,0,"C"
33766,4208,48,111,"P4","Yes","Low",6.04137610413761,NA,"D",0.02272,62,1.0027,1.70048820116164,0.0386350919303924,100,1,0.0386350919303924,0,"C"
33797,4209,48,112,"P4","Yes","Low",3.34614645396886,NA,"D",0.01531,62,1.0018,2.55073230174235,0.0390517115396754,100,1,0.0390517115396754,0,"C"
33821,4210,48,113,"P4","Yes","Low",3.36724313326551,NA,"D",0.01447,62,1.0014,3.27951295938291,0.0474545525222707,100,1,0.0474545525222707,0,"C"
33850,4211,48,114,"P4","Yes","Low",4.47342026078235,NA,"D",0.01896,62,1.00335,1.37054272929434,0.0259854901474207,100,1,0.0259854901474207,0,"C"
0,4212,49,12,"E2","Yes","Low",NA,NA,"Q",37.15964,NA,NA,NA,NA,100,1,NA,NA,"C"
1,4213,49,13,"E2","Yes","Low",NA,NA,"ND",0,NA,NA,NA,NA,100,1,NA,0,"C"
0,4214,49,14,"E2","Yes","Low",NA,NA,"ND",0,NA,NA,NA,NA,100,1,NA,0,"C"
1,4215,49,15,"E2","Yes","Low",NA,NA,"ND",0,NA,NA,NA,NA,80,1.25,NA,0,"C"
33878,4216,49,16,"E2","Yes","Low",NA,NA,"ND",0,59,1.0059,0.77818951578581,0,100,1,0,0,"C"
33932,4217,49,17,"E2","Yes","Low",NA,NA,"Q",0.93756,59,1.0078,0.588630531171317,0.55187644080498,100,1,0.55187644080498,0.55187644080498,"C"
34013,4218,49,18,"E2","Yes","Low",NA,NA,"Q",0.55099,59,1.0023,1.9962252796245,1.0999001668203,100,1,1.0999001668203,1.0999001668203,"C"
34055,4219,49,19,"E2","Yes","Low",NA,NA,"ND",0,59,1.00374,1.22762517196155,0,100,1,0,0,"C"
34160,4220,49,20,"E2","Yes","Low",NA,NA,"Q",2.94235,59,1.0027,1.70048820116164,5.00343145868794,50,2,10.0068629173759,10.0068629173759,"C"
