"Sampling_Cat","ExperimentalGroup","ExperimentalUnit","AnimalID","Treatment","Sex","BS_Original","EvictionStatus","EvictionDate","UrineKingRemoval_DayDiff","UrineLastParturitionOirginalGroup_DayDiff","UrineIsol_DayDiff","UrinePairing_DayDiff","UrineEviction_DayDiff","UrineFirstConception_DayDiff","NextLitter_IndCount_Total","NextLitter_IndCount_Colony","UrineParturition_DayDiff","GestationStatus_Trimester","UrineDate","UrineNumber"
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,168,-16,-49,-49,-62,1,1,-147,"PreFirstConception",2023-03-22,36751
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,175,-9,-42,-42,-55,1,1,-140,"PreFirstConception",2023-03-29,36852
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,184,0,-33,-33,-46,1,1,-131,"PreFirstConception",2023-04-07,36983
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,187,3,-30,-30,-43,1,1,-128,"PreFirstConception",2023-04-10,37019
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,190,6,-27,-27,-40,1,1,-125,"PreFirstConception",2023-04-13,37074
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,193,9,-24,-24,-37,1,1,-122,"PreFirstConception",2023-04-16,37111
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,196,12,-21,-21,-34,1,1,-119,"PreFirstConception",2023-04-19,37146
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,199,15,-18,-18,-31,1,1,-116,"PreFirstConception",2023-04-22,37189
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,202,18,-15,-15,-28,1,1,-113,"PreFirstConception",2023-04-25,37238
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,205,21,-12,-12,-25,1,1,-110,"PreFirstConception",2023-04-28,37278
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,209,25,-8,-8,-21,1,1,-106,"PreFirstConception",2023-05-02,37300
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,213,29,-4,-4,-17,1,1,-102,"PreFirstConception",2023-05-06,37354
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,215,31,-2,-2,-15,1,1,-100,"Conception",2023-05-08,37388
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,218,34,1,1,-12,1,1,-97,"Conception",2023-05-11,37439
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,220,36,3,3,-10,1,1,-95,"Conception",2023-05-13,37459
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,222,38,5,5,-8,1,1,-93,"Conception",2023-05-15,37499
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,224,40,7,7,-6,1,1,-91,"Conception",2023-05-17,37526
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,226,42,9,9,-4,1,1,-89,"Conception",2023-05-19,37554
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,228,44,11,11,-2,1,1,-87,"FirstTrimester",2023-05-21,37578
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,230,46,13,13,0,1,1,-85,"FirstTrimester",2023-05-23,37609
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,232,48,15,15,2,1,1,-83,"FirstTrimester",2023-05-25,37645
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,234,50,17,17,4,1,1,-81,"FirstTrimester",2023-05-27,37670
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,243,59,26,26,13,1,1,-72,"FirstTrimester",2023-06-05,37792
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,251,67,34,34,21,1,1,-64,"FirstTrimester",2023-06-13,37905
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,258,74,41,41,28,1,1,-57,"SecondTrimester",2023-06-20,37991
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,261,77,44,44,31,1,1,-54,"SecondTrimester",2023-06-23,38037
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,265,81,48,48,35,1,1,-50,"SecondTrimester",2023-06-27,38089
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,272,88,55,55,42,1,1,-43,"SecondTrimester",2023-07-04,38183
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,279,95,62,62,49,1,1,-36,"SecondTrimester",2023-07-11,38249
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,286,102,69,69,56,1,1,-29,"ThirdTrimester",2023-07-18,38336
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,293,109,76,76,63,1,1,-22,"ThirdTrimester",2023-07-25,38405
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,300,116,83,83,70,1,1,-15,"ThirdTrimester",2023-08-01,38452
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,308,124,91,91,78,1,1,-7,"ThirdTrimester",2023-08-09,38537
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,317,133,100,100,87,2,2,-143,"NotPregnant",2023-08-18,38625
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,321,137,104,104,91,2,2,-139,"NotPregnant",2023-08-22,38679
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,330,146,113,113,100,2,2,-130,"NotPregnant",2023-08-31,38753
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,336,152,119,119,106,2,2,-124,"NotPregnant",2023-09-06,38810
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,341,157,124,124,111,2,2,-119,"NotPregnant",2023-09-11,38869
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,357,173,140,140,127,2,2,-103,"NotPregnant",2023-09-27,39095
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,367,183,150,150,137,2,2,-93,"Conception",2023-10-07,39169
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,381,197,164,164,151,2,2,-79,"FirstTrimester",2023-10-21,39328
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,395,211,178,178,165,2,2,-65,"FirstTrimester",2023-11-04,39469
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,406,222,189,189,176,2,2,-54,"SecondTrimester",2023-11-15,39613
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,416,232,199,199,186,2,2,-44,"SecondTrimester",2023-11-25,39721
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,423,239,206,206,193,2,2,-37,"SecondTrimester",2023-12-02,39810
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,423,239,206,206,193,2,2,-37,"SecondTrimester",2023-12-02,39896
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,437,253,220,220,207,2,2,-23,"ThirdTrimester",2023-12-16,39943
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,444,260,227,227,214,2,2,-16,"ThirdTrimester",2023-12-23,40029
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,451,267,234,234,221,2,2,-9,"ThirdTrimester",2023-12-30,40092
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,456,272,239,239,226,2,2,-4,"ThirdTrimester",2024-01-04,40105
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,458,274,241,241,228,2,2,-2,"ThirdTrimester",2024-01-06,40108
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,461,277,244,244,231,3,3,-107,"NotPregnant",2024-01-09,40139
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,472,288,255,255,242,3,3,-96,"Conception",2024-01-20,40272
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,479,295,262,262,249,3,3,-89,"Conception",2024-01-27,40372
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,486,302,269,269,256,3,3,-82,"FirstTrimester",2024-02-03,40391
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,493,309,276,276,263,3,3,-75,"FirstTrimester",2024-02-10,40448
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,507,323,290,290,277,3,3,-61,"FirstTrimester",2024-02-24,40504
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,519,335,302,302,289,3,3,-49,"SecondTrimester",2024-03-07,40533
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,526,342,309,309,296,3,3,-42,"SecondTrimester",2024-03-14,40549
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,533,349,316,316,303,3,3,-35,"SecondTrimester",2024-03-21,40602
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,540,356,323,323,310,3,3,-28,"ThirdTrimester",2024-03-28,40641
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,547,363,330,330,317,3,3,-21,"ThirdTrimester",2024-04-04,40672
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,553,369,336,336,323,3,3,-15,"ThirdTrimester",2024-04-10,40684
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,567,383,350,350,337,3,3,-1,"ThirdTrimester",2024-04-24,40722
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,574,390,357,357,344,NA,NA,NA,"NotPregnant",2024-05-01,40739
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,581,397,364,364,351,NA,NA,NA,"NotPregnant",2024-05-08,40773
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,595,411,378,378,365,NA,NA,NA,"NotPregnant",2024-05-22,40802
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,609,425,392,392,379,NA,NA,NA,"NotPregnant",2024-06-05,40828
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,623,439,406,406,393,NA,NA,NA,"NotPregnant",2024-06-19,40854
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,630,446,413,413,400,NA,NA,NA,"NotPregnant",2024-06-26,40867
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,637,453,420,420,407,NA,NA,NA,"NotPregnant",2024-07-03,40882
"Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,644,460,427,427,414,NA,NA,NA,"NotPregnant",2024-07-10,40903
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,168,-16,-49,-49,NA,NA,NA,NA,"NotPregnant",2023-03-22,36746
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,175,-9,-42,-42,NA,NA,NA,NA,"NotPregnant",2023-03-29,36859
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,187,3,-30,-30,NA,NA,NA,NA,"NotPregnant",2023-04-10,37020
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,190,6,-27,-27,NA,NA,NA,NA,"NotPregnant",2023-04-13,37062
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,193,9,-24,-24,NA,NA,NA,NA,"NotPregnant",2023-04-16,37110
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,196,12,-21,-21,NA,NA,NA,NA,"NotPregnant",2023-04-19,37155
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,199,15,-18,-18,NA,NA,NA,NA,"NotPregnant",2023-04-22,37191
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,202,18,-15,-15,NA,NA,NA,NA,"NotPregnant",2023-04-25,37244
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,205,21,-12,-12,NA,NA,NA,NA,"NotPregnant",2023-04-28,37273
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,209,25,-8,-8,NA,NA,NA,NA,"NotPregnant",2023-05-02,37301
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,213,29,-4,-4,NA,NA,NA,NA,"NotPregnant",2023-05-06,37355
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,215,31,-2,-2,NA,NA,NA,NA,"NotPregnant",2023-05-08,37387
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,218,34,1,1,NA,NA,NA,NA,"NotPregnant",2023-05-11,37440
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,220,36,3,3,NA,NA,NA,NA,"NotPregnant",2023-05-13,37465
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,222,38,5,5,NA,NA,NA,NA,"NotPregnant",2023-05-15,37489
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,224,40,7,7,NA,NA,NA,NA,"NotPregnant",2023-05-17,37525
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,226,42,9,9,NA,NA,NA,NA,"NotPregnant",2023-05-19,37561
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,228,44,11,11,NA,NA,NA,NA,"NotPregnant",2023-05-21,37579
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,230,46,13,13,NA,NA,NA,NA,"NotPregnant",2023-05-23,37615
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,234,50,17,17,NA,NA,NA,NA,"NotPregnant",2023-05-27,37671
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,244,60,27,27,NA,NA,NA,NA,"NotPregnant",2023-06-06,37810
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,258,74,41,41,NA,NA,NA,NA,"NotPregnant",2023-06-20,38001
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,272,88,55,55,NA,NA,NA,NA,"NotPregnant",2023-07-04,38179
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,286,102,69,69,NA,NA,NA,NA,"NotPregnant",2023-07-18,38341
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,300,116,83,83,NA,NA,NA,NA,"NotPregnant",2023-08-01,38461
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,314,130,97,97,NA,NA,NA,NA,"NotPregnant",2023-08-15,38588
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,356,172,139,139,NA,NA,NA,NA,"NotPregnant",2023-09-26,39092
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,367,183,150,150,NA,NA,NA,NA,"NotPregnant",2023-10-07,39182
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,371,187,154,154,NA,NA,NA,NA,"NotPregnant",2023-10-11,39217
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,385,201,168,168,NA,NA,NA,NA,"NotPregnant",2023-10-25,39365
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,399,215,182,182,NA,NA,NA,NA,"NotPregnant",2023-11-08,39537
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,413,229,196,196,NA,NA,NA,NA,"NotPregnant",2023-11-22,39689
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,427,243,210,210,NA,NA,NA,NA,"NotPregnant",2023-12-06,39871
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,441,257,224,224,NA,NA,NA,NA,"NotPregnant",2023-12-20,40003
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,455,271,238,238,NA,NA,NA,NA,"NotPregnant",2024-01-03,40100
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,469,285,252,252,NA,NA,NA,NA,"NotPregnant",2024-01-17,40250
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,483,299,266,266,NA,NA,NA,NA,"NotPregnant",2024-01-31,40385
"Rapid_Conc","Asahi",23,"TIF025","Sub","F","Helper","Evictee",2023-05-10,NA,497,313,280,280,NA,NA,NA,NA,"NotPregnant",2024-02-14,40453
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,1,-22,-104,-132,-133,-148,19,19,-22,"ThirdTrimester",2022-04-05,31907
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,14,-9,-91,-119,-120,-135,19,19,-9,"ThirdTrimester",2022-04-18,32078
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,24,1,-81,-109,-110,-125,20,1,-210,"NotPregnant",2022-04-28,32245
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,27,4,-78,-106,-107,-122,20,1,-207,"NotPregnant",2022-05-01,32261
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,28,5,-77,-105,-106,-121,20,1,-206,"NotPregnant",2022-05-02,32275
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,30,7,-75,-103,-104,-119,20,1,-204,"NotPregnant",2022-05-04,32299
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,32,9,-73,-101,-102,-117,20,1,-202,"NotPregnant",2022-05-06,32327
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,55,32,-50,-78,-79,-94,20,1,-179,"NotPregnant",2022-05-29,32638
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,57,34,-48,-76,-77,-92,20,1,-177,"NotPregnant",2022-05-31,32664
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,59,36,-46,-74,-75,-90,20,1,-175,"NotPregnant",2022-06-02,32696
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,61,38,-44,-72,-73,-88,20,1,-173,"NotPregnant",2022-06-04,32713
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,63,40,-42,-70,-71,-86,20,1,-171,"NotPregnant",2022-06-06,32739
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,65,42,-40,-68,-69,-84,20,1,-169,"NotPregnant",2022-06-08,32764
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,67,44,-38,-66,-67,-82,20,1,-167,"NotPregnant",2022-06-10,32793
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,69,46,-36,-64,-65,-80,20,1,-165,"NotPregnant",2022-06-12,32822
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,71,48,-34,-62,-63,-78,20,1,-163,"NotPregnant",2022-06-14,32839
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,73,50,-32,-60,-61,-76,20,1,-161,"NotPregnant",2022-06-16,32869
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,75,52,-30,-58,-59,-74,20,1,-159,"NotPregnant",2022-06-18,32897
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,77,54,-28,-56,-57,-72,20,1,-157,"NotPregnant",2022-06-20,32929
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,79,56,-26,-54,-55,-70,20,1,-155,"NotPregnant",2022-06-22,32959
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,81,58,-24,-52,-53,-68,20,1,-153,"NotPregnant",2022-06-24,32988
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,83,60,-22,-50,-51,-66,20,1,-151,"NotPregnant",2022-06-26,33018
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,85,62,-20,-48,-49,-64,20,1,-149,"NotPregnant",2022-06-28,33044
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,87,64,-18,-46,-47,-62,20,1,-147,"NotPregnant",2022-06-30,33073
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,89,66,-16,-44,-45,-60,20,1,-145,"NotPregnant",2022-07-02,33104
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,91,68,-14,-42,-43,-58,20,1,-143,"NotPregnant",2022-07-04,33141
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,93,70,-12,-40,-41,-56,20,1,-141,"NotPregnant",2022-07-06,33171
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,95,72,-10,-38,-39,-54,20,1,-139,"NotPregnant",2022-07-08,33200
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,97,74,-8,-36,-37,-52,20,1,-137,"NotPregnant",2022-07-10,33222
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,99,76,-6,-34,-35,-50,20,1,-135,"NotPregnant",2022-07-12,33256
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,101,78,-4,-32,-33,-48,20,1,-133,"NotPregnant",2022-07-14,33285
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,103,80,-2,-30,-31,-46,20,1,-131,"NotPregnant",2022-07-16,33309
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,105,82,0,-28,-29,-44,20,1,-129,"NotPregnant",2022-07-18,33346
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,108,85,3,-25,-26,-41,20,1,-126,"NotPregnant",2022-07-21,33385
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,111,88,6,-22,-23,-38,20,1,-123,"NotPregnant",2022-07-24,33429
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,114,91,9,-19,-20,-35,20,1,-120,"NotPregnant",2022-07-27,33474
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,117,94,12,-16,-17,-32,20,1,-117,"NotPregnant",2022-07-30,33522
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,120,97,15,-13,-14,-29,20,1,-114,"NotPregnant",2022-08-02,33551
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,124,101,19,-9,-10,-25,20,1,-110,"NotPregnant",2022-08-06,33615
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,127,104,22,-6,-7,-22,20,1,-107,"NotPregnant",2022-08-09,33658
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,130,107,25,-3,-4,-19,20,1,-104,"NotPregnant",2022-08-12,33705
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,132,109,27,-1,-2,-17,20,1,-102,"NotPregnant",2022-08-14,33731
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,134,111,29,1,0,-15,20,1,-100,"Conception",2022-08-16,33759
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,135,112,30,2,1,-14,20,1,-99,"Conception",2022-08-17,33774
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,137,114,32,4,3,-12,20,1,-97,"Conception",2022-08-19,33805
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,139,116,34,6,5,-10,20,1,-95,"Conception",2022-08-21,33835
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,141,118,36,8,7,-8,20,1,-93,"Conception",2022-08-23,33869
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,143,120,38,10,9,-6,20,1,-91,"Conception",2022-08-25,33902
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,145,122,40,12,11,-4,20,1,-89,"Conception",2022-08-27,33924
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,153,130,48,20,19,4,20,1,-81,"FirstTrimester",2022-09-04,34024
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,159,136,54,26,25,10,20,1,-75,"FirstTrimester",2022-09-10,34116
