"Sampling_Cat","ExperimentalGroup","ExperimentalUnit","AnimalID","Treatment","Sex","BS_Original","EvictionStatus","EvictionDate","UrineKingRemoval_DayDiff","UrineLastParturitionOirginalGroup_DayDiff","UrineIsol_DayDiff","UrinePairing_DayDiff","UrineEviction_DayDiff","UrineFirstConception_DayDiff","NextLitter_IndCount_Total","NextLitter_IndCount_Colony","UrineParturition_DayDiff","GestationStatus_Trimester","UrineDate","UrineNumber"
"Rapid_Conc","Trolls",5,"CUF031","Sub","F","Helper","Evictor",2022-02-16,NA,-324,303,275,274,263,2,2,-30,"SecondTrimester",2022-11-17,35051
"Rapid_Conc","Trolls",5,"CUF031","Sub","F","Helper","Evictor",2022-02-16,NA,-317,310,282,281,270,2,2,-23,"ThirdTrimester",2022-11-24,35128
"Rapid_Conc","Trolls",5,"CUF031","Sub","F","Helper","Evictor",2022-02-16,NA,-310,317,289,288,277,2,2,-16,"ThirdTrimester",2022-12-01,35231
"Rapid_Conc","Trolls",5,"CUF031","Sub","F","Helper","Evictor",2022-02-16,NA,-303,324,296,295,284,2,2,-9,"ThirdTrimester",2022-12-08,35329
"Rapid_Conc","Trolls",5,"CUF031","Sub","F","Helper","Evictor",2022-02-16,NA,-292,335,307,306,295,NA,NA,NA,"NotPregnant",2022-12-19,35483
"Rapid_Conc","Trolls",5,"CUF031","Sub","F","Helper","Evictor",2022-02-16,NA,-218,409,381,380,369,NA,NA,NA,"NotPregnant",2023-03-03,36476
"Rapid_Conc","Trolls",5,"CUF031","Sub","F","Helper","Evictor",2022-02-16,NA,-211,416,388,387,376,NA,NA,NA,"NotPregnant",2023-03-10,36579
"Rapid_Conc","Trolls",5,"CUF031","Sub","F","Helper","Evictor",2022-02-16,NA,-201,426,398,397,386,NA,NA,NA,"NotPregnant",2023-03-20,36727
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,-10,-74,-102,-254,-192,3,3,-10,"ThirdTrimester",2022-01-16,30951
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,1,-63,-91,-243,-181,4,1,-266,"NotPregnant",2022-01-27,31080
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,10,-54,-82,-234,-172,4,1,-257,"NotPregnant",2022-02-05,31166
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,12,-52,-80,-232,-170,4,1,-255,"NotPregnant",2022-02-07,31181
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,14,-50,-78,-230,-168,4,1,-253,"NotPregnant",2022-02-09,31207
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,20,-44,-72,-224,-162,4,1,-247,"NotPregnant",2022-02-15,31281
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,22,-42,-70,-222,-160,4,1,-245,"NotPregnant",2022-02-17,31314
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,34,-30,-58,-210,-148,4,1,-233,"NotPregnant",2022-03-01,31455
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,36,-28,-56,-208,-146,4,1,-231,"NotPregnant",2022-03-03,31475
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,38,-26,-54,-206,-144,4,1,-229,"NotPregnant",2022-03-05,31504
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,40,-24,-52,-204,-142,4,1,-227,"NotPregnant",2022-03-07,31537
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,42,-22,-50,-202,-140,4,1,-225,"NotPregnant",2022-03-09,31567
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,44,-20,-48,-200,-138,4,1,-223,"NotPregnant",2022-03-11,31590
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,46,-18,-46,-198,-136,4,1,-221,"NotPregnant",2022-03-13,31624
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,48,-16,-44,-196,-134,4,1,-219,"NotPregnant",2022-03-15,31643
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,50,-14,-42,-194,-132,4,1,-217,"NotPregnant",2022-03-17,31669
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,52,-12,-40,-192,-130,4,1,-215,"NotPregnant",2022-03-19,31696
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,54,-10,-38,-190,-128,4,1,-213,"NotPregnant",2022-03-21,31727
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,56,-8,-36,-188,-126,4,1,-211,"NotPregnant",2022-03-23,31747
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,58,-6,-34,-186,-124,4,1,-209,"NotPregnant",2022-03-25,31772
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,60,-4,-32,-184,-122,4,1,-207,"NotPregnant",2022-03-27,31791
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,63,-1,-29,-181,-119,4,1,-204,"NotPregnant",2022-03-30,31829
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,64,0,-28,-180,-118,4,1,-203,"NotPregnant",2022-03-31,31843
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,66,2,-26,-178,-116,4,1,-201,"NotPregnant",2022-04-02,31866
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,68,4,-24,-176,-114,4,1,-199,"NotPregnant",2022-04-04,31894
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,70,6,-22,-174,-112,4,1,-197,"NotPregnant",2022-04-06,31926
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,73,9,-19,-171,-109,4,1,-194,"NotPregnant",2022-04-09,31977
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,76,12,-16,-168,-106,4,1,-191,"NotPregnant",2022-04-12,32018
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,80,16,-12,-164,-102,4,1,-187,"NotPregnant",2022-04-16,32066
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,83,19,-9,-161,-99,4,1,-184,"NotPregnant",2022-04-19,32093
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,87,23,-5,-157,-95,4,1,-180,"NotPregnant",2022-04-23,32151
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,89,25,-3,-155,-93,4,1,-178,"NotPregnant",2022-04-25,32179
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,93,29,1,-151,-89,4,1,-174,"NotPregnant",2022-04-29,32227
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,94,30,2,-150,-88,4,1,-173,"NotPregnant",2022-04-30,32252
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,95,31,3,-149,-87,4,1,-172,"NotPregnant",2022-05-01,32260
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,97,33,5,-147,-85,4,1,-170,"NotPregnant",2022-05-03,32286
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,99,35,7,-145,-83,4,1,-168,"NotPregnant",2022-05-05,32312
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,102,38,10,-142,-80,4,1,-165,"NotPregnant",2022-05-08,32356
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,107,43,15,-137,-75,4,1,-160,"NotPregnant",2022-05-13,32421
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,109,45,17,-135,-73,4,1,-158,"NotPregnant",2022-05-15,32455
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,112,48,20,-132,-70,4,1,-155,"NotPregnant",2022-05-18,32497
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,114,50,22,-130,-68,4,1,-153,"NotPregnant",2022-05-20,32525
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,121,57,29,-123,-61,4,1,-146,"NotPregnant",2022-05-27,32618
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,129,65,37,-115,-53,4,1,-138,"NotPregnant",2022-06-04,32720
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,137,73,45,-107,-45,4,1,-130,"NotPregnant",2022-06-12,32812
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,144,80,52,-100,-38,4,1,-123,"NotPregnant",2022-06-19,32907
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,151,87,59,-93,-31,4,1,-116,"NotPregnant",2022-06-26,33014
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,158,94,66,-86,-24,4,1,-109,"NotPregnant",2022-07-03,33118
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,166,102,74,-78,-16,4,1,-101,"NotPregnant",2022-07-11,33238
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,172,108,80,-72,-10,4,1,-95,"Conception",2022-07-17,33328
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,180,116,88,-64,-2,4,1,-87,"FirstTrimester",2022-07-25,33444
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,186,122,94,-58,4,4,1,-81,"FirstTrimester",2022-07-31,33527
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,193,129,101,-51,11,4,1,-74,"FirstTrimester",2022-08-07,33632
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,200,136,108,-44,18,4,1,-67,"FirstTrimester",2022-08-14,33730
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,207,143,115,-37,25,4,1,-60,"FirstTrimester",2022-08-21,33841
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,214,150,122,-30,32,4,1,-53,"SecondTrimester",2022-08-28,33931
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,221,157,129,-23,39,4,1,-46,"SecondTrimester",2022-09-04,34030
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,223,159,131,-21,41,4,1,-44,"SecondTrimester",2022-09-06,34064
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,228,164,136,-16,46,4,1,-39,"SecondTrimester",2022-09-11,34128
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,235,171,143,-9,53,4,1,-32,"SecondTrimester",2022-09-18,34243
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,242,178,150,-2,60,4,1,-25,"ThirdTrimester",2022-09-25,34336
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,245,181,153,1,63,4,1,-22,"ThirdTrimester",2022-09-28,34380
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,247,183,155,3,65,4,1,-20,"ThirdTrimester",2022-09-30,34398
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,249,185,157,5,67,4,1,-18,"ThirdTrimester",2022-10-02,34433
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,251,187,159,7,69,4,1,-16,"ThirdTrimester",2022-10-04,34460
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,253,189,161,9,71,4,1,-14,"ThirdTrimester",2022-10-06,34490
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,256,192,164,12,74,4,1,-11,"ThirdTrimester",2022-10-09,34534
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,258,194,166,14,76,4,1,-9,"ThirdTrimester",2022-10-11,34564
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,271,207,179,27,89,NA,NA,NA,"NotPregnant",2022-10-24,34744
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,274,210,182,30,92,NA,NA,NA,"NotPregnant",2022-10-27,34788
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,282,218,190,38,100,NA,NA,NA,"NotPregnant",2022-11-04,34892
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,337,273,245,93,155,NA,NA,NA,"NotPregnant",2022-12-29,35583
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,351,287,259,107,169,NA,NA,NA,"NotPregnant",2023-01-12,35756
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,354,290,262,110,172,NA,NA,NA,"NotPregnant",2023-01-15,35808
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,357,293,265,113,175,NA,NA,NA,"NotPregnant",2023-01-18,35849
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,364,300,272,120,182,NA,NA,NA,"NotPregnant",2023-01-25,35956
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,371,307,279,127,189,NA,NA,NA,"NotPregnant",2023-02-01,36046
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,378,314,286,134,196,NA,NA,NA,"NotPregnant",2023-02-08,36144
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,385,321,293,141,203,NA,NA,NA,"NotPregnant",2023-02-15,36249
"Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,391,327,299,147,209,NA,NA,NA,"NotPregnant",2023-02-21,36338
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,-10,-74,-102,-254,-259,1,1,-344,"PreFirstConception",2022-01-16,30956
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,19,-45,-73,-225,-230,1,1,-315,"PreFirstConception",2022-02-14,31279
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,54,-10,-38,-190,-195,1,1,-280,"PreFirstConception",2022-03-21,31728
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,64,0,-28,-180,-185,1,1,-270,"PreFirstConception",2022-03-31,31839
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,66,2,-26,-178,-183,1,1,-268,"PreFirstConception",2022-04-02,31872
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,68,4,-24,-176,-181,1,1,-266,"PreFirstConception",2022-04-04,31899
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,70,6,-22,-174,-179,1,1,-264,"PreFirstConception",2022-04-06,31929
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,73,9,-19,-171,-176,1,1,-261,"PreFirstConception",2022-04-09,31976
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,76,12,-16,-168,-173,1,1,-258,"PreFirstConception",2022-04-12,32022
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,80,16,-12,-164,-169,1,1,-254,"PreFirstConception",2022-04-16,32065
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,83,19,-9,-161,-166,1,1,-251,"PreFirstConception",2022-04-19,32099
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,87,23,-5,-157,-162,1,1,-247,"PreFirstConception",2022-04-23,32158
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,89,25,-3,-155,-160,1,1,-245,"PreFirstConception",2022-04-25,32178
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,93,29,1,-151,-156,1,1,-241,"PreFirstConception",2022-04-29,32221
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,94,30,2,-150,-155,1,1,-240,"PreFirstConception",2022-04-30,32250
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,95,31,3,-149,-154,1,1,-239,"PreFirstConception",2022-05-01,32262
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,97,33,5,-147,-152,1,1,-237,"PreFirstConception",2022-05-03,32287
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,99,35,7,-145,-150,1,1,-235,"PreFirstConception",2022-05-05,32325
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,102,38,10,-142,-147,1,1,-232,"PreFirstConception",2022-05-08,32355
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,107,43,15,-137,-142,1,1,-227,"PreFirstConception",2022-05-13,32438
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,109,45,17,-135,-140,1,1,-225,"PreFirstConception",2022-05-15,32456
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,112,48,20,-132,-137,1,1,-222,"PreFirstConception",2022-05-18,32501
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,114,50,22,-130,-135,1,1,-220,"PreFirstConception",2022-05-20,32526
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,121,57,29,-123,-128,1,1,-213,"PreFirstConception",2022-05-27,32625
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,129,65,37,-115,-120,1,1,-205,"PreFirstConception",2022-06-04,32721
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,137,73,45,-107,-112,1,1,-197,"PreFirstConception",2022-06-12,32813
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,144,80,52,-100,-105,1,1,-190,"PreFirstConception",2022-06-19,32916
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,151,87,59,-93,-98,1,1,-183,"PreFirstConception",2022-06-26,33013
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,158,94,66,-86,-91,1,1,-176,"PreFirstConception",2022-07-03,33119
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,166,102,74,-78,-83,1,1,-168,"PreFirstConception",2022-07-11,33237
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,172,108,80,-72,-77,1,1,-162,"PreFirstConception",2022-07-17,33330
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,180,116,88,-64,-69,1,1,-154,"PreFirstConception",2022-07-25,33450
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,186,122,94,-58,-63,1,1,-148,"PreFirstConception",2022-07-31,33533
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,193,129,101,-51,-56,1,1,-141,"PreFirstConception",2022-08-07,33636
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,200,136,108,-44,-49,1,1,-134,"PreFirstConception",2022-08-14,33743
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,207,143,115,-37,-42,1,1,-127,"PreFirstConception",2022-08-21,33844
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,214,150,122,-30,-35,1,1,-120,"PreFirstConception",2022-08-28,33930
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,221,157,129,-23,-28,1,1,-113,"PreFirstConception",2022-09-04,34036
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,228,164,136,-16,-21,1,1,-106,"PreFirstConception",2022-09-11,34142
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,235,171,143,-9,-14,1,1,-99,"Conception",2022-09-18,34240
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,242,178,150,-2,-7,1,1,-92,"Conception",2022-09-25,34337
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,245,181,153,1,-4,1,1,-89,"Conception",2022-09-28,34379
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,247,183,155,3,-2,1,1,-87,"FirstTrimester",2022-09-30,34407
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,249,185,157,5,0,1,1,-85,"FirstTrimester",2022-10-02,34437
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,251,187,159,7,2,1,1,-83,"FirstTrimester",2022-10-04,34462
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,253,189,161,9,4,1,1,-81,"FirstTrimester",2022-10-06,34489
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,256,192,164,12,7,1,1,-78,"FirstTrimester",2022-10-09,34539
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,258,194,166,14,9,1,1,-76,"FirstTrimester",2022-10-11,34570
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,270,206,178,26,21,1,1,-64,"FirstTrimester",2022-10-23,34739
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,272,208,180,28,23,1,1,-62,"FirstTrimester",2022-10-25,34764
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,277,213,185,33,28,1,1,-57,"SecondTrimester",2022-10-30,34830
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,284,220,192,40,35,1,1,-50,"SecondTrimester",2022-11-06,34917
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,291,227,199,47,42,1,1,-43,"SecondTrimester",2022-11-13,34995
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,298,234,206,54,49,1,1,-36,"SecondTrimester",2022-11-20,35071
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,303,239,211,59,54,1,1,-31,"SecondTrimester",2022-11-25,35142
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,312,248,220,68,63,1,1,-22,"ThirdTrimester",2022-12-04,35272
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,319,255,227,75,70,1,1,-15,"ThirdTrimester",2022-12-11,35375
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,328,264,236,84,79,1,1,-6,"ThirdTrimester",2022-12-20,35498
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,331,267,239,87,82,1,1,-3,"ThirdTrimester",2022-12-23,35532
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,337,273,245,93,88,2,2,-165,"NotPregnant",2022-12-29,35575
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,342,278,250,98,93,2,2,-160,"NotPregnant",2023-01-03,35635
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,350,286,258,106,101,2,2,-152,"NotPregnant",2023-01-11,35746
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,389,325,297,145,140,2,2,-113,"NotPregnant",2023-02-19,36312
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,455,391,363,211,206,2,2,-47,"SecondTrimester",2023-04-26,37257
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,462,398,370,218,213,2,2,-40,"SecondTrimester",2023-05-03,37317
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,503,439,411,259,254,3,3,-104,"NotPregnant",2023-06-13,37909
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,516,452,424,272,267,3,3,-91,"Conception",2023-06-26,38078
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,523,459,431,279,274,3,3,-84,"FirstTrimester",2023-07-03,38169
"Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,537,473,445,293,288,3,3,-70,"FirstTrimester",2023-07-17,38320
